base_price,discounted_price,product_name,category,brand,description
"5,45","4,14",Pâte De Curry Thaï Rouge - 100g,epicerie-salee,par Autour Du Riz,"Prix au kilo : 41,5€/kgProduit fourni avec 1 petit livret de recettes et d'information sur les traditions culinaires thaï. Faites revenir dans un wok 2 cuillères à soupe de lait de coco et 2 de pâte de curry. Incorporez des légumes coupés en gros morceaux, salez.Ingrédients : Vinaigre de riz*, ail*, échalote*, huile de"
"5,19","4,19",Chili veggie 100% France - 670g,epicerie-salee,par ProSain,"Prix au kilo : 6,25€/kgRecette née de la fusion de la cuisine mexicaine et texane, légèrement relevée. Plat complet végétarien à base de légumes et de protéines de soja. Haricots rouges cultivés en France. Soja cultivé en France.Ingrédients : Tomate* 25%( pulpe *, concentré*), eau, haricots rouges réhydratés* 11%, cour"
"4,30","3,14",Tomates demi séchées en bocal - 190g,epicerie-salee,par Biorganica Nuova,"Prix au kilo : 16,53€/kgLes tomates semi séchées sont conservés dans un mélange d'huile. Produit travaillé à partir de matière première fraîche, récoltée dans les champs et travaillé après seulement 8 heures pour donner une saveur fraîche et intense.Ingrédients : Tomates semi séchées*, huile de graines de tournesol*, h"
"4,39","3,33",Lentilles vertes 100% France aux petits légumes - 420g,epicerie-salee,par ProSain,"Prix au kilo : 7,92€/kg Lentilles vertes cuisinées aux petits légumes. Ingrédients issus de l'agriculture biologique. Contenance : 660g.Ingrédients : Lentilles vertes*, eau, légumes* 1,5% minimum (oignon*, poireau*, carotte*), sel de mer, échalote*, ail*, poivre*, thym*. *Ingrédients issus de l’agriculture biologique.V"
"6,00","4,61",Herbes De Provence - 80g,epicerie-salee,par Cook,"Prix au kilo : 57,63€/kg Mélange traditionnel français. Les herbes de Provence comptent parmi les mélanges d'herbes les plus fameux et suffisent à elles seules à évoquer le soleil, le ciel bleu et les senteurs merveilleuses de la garrigue. Cuisine provençale, grillades.Ingrédients : Thym*, romarin*, sarriette*, origan*"
"4,85","4,11",Huile de Lin vierge - 25cl,epicerie-salee,par Bio Planete,"Prix au kilo : 16,43€/kgHuile bio de lin vierge : Enfin une huile de lin sans amertume! L’huile de lin est naturellement riche en acides gras alphalinoléniques du type oméga 3. Ce sont des acides gras dits « essentiels » souvent trop peu présents dans notre alimentation moderne. 250mlIngrédients : 100% Huile bio de lin"
"4,09","2,95",Couscous Du Soleil sans Gluten - 275g,epicerie-salee,par Ma Vie Sans Gluten,"Prix au kilo : 10,73€/kgLe Couscous du soleil Bio de Ma vie sans gluten est un savoureux plat oriental sain et ensoleillé. Le couscous est un plat typique berbère marocain, riche d'ingrédients sains, sans gluten et délicieux. A base de semoule de maïs, de riz blanc, de tomates, carottes, épices, cannelle, clous de giro"
"5,99","4,52",Gomasio en sachet - 500g,epicerie-salee,par Priméal,"Prix au kilo : 9,06€/kgGomasio en sachet, à base de sésame - Origine Italie - Sachet de 500 g.Ingrédients : Sésame complet grillé , sel marin (4%)Valeurs nutritionelles ajoutées très bientôt"
"3,19","2,48",Paprika Doux - 40g,epicerie-salee,par Cook,"Prix au kilo : 62,25€/kgLe paprika est un piment originaire des régions tropicales de l'Amérique importée en Europe à partir du XVIème siècle. Sa culture en Hongrie, dans les plaines du Danube, a permis de créer une variété au parfum doux et chaud à la fois : le paprika. Utilisé en poudre, seul ou en mélange, le paprik"
"4,99","2,97",Raisin secs sultanines blondes bio - 500g,epicerie-salee,par Pural,"Prix au kilo : 11,88€/kgLa sultanine est un cépage blanc de raisin de table. Il est très cultivé dans le monde pour la production de raisins frais et la préparation de raisins secs. Le nom évoque la vigne du sultan. Les raisins sont agréables à consommer à l’état frais puisqu’ils n’ont pas de pépins. La vraie destinati"
"5,30","3,87",Pesto basilic vegan - 180g,epicerie-salee,par LaSelva,"Prix au kilo : 21,51€/kgPour les amoureux du basilic et de l'Italie, régalez-vous avec ce délicieux pesto vegan. Sans parmigiano mais avec un maximum de goût, plus de 60% de basilic et plus de 20% de pignons de pins, ce pesto en a fait chavirer plus d'unIngrédients : Basilic*60%, huile d’olive vierge extra*33%, pignons"
"2,90","2,40",Couscous marocain - 300g,epicerie-salee,par Priméal,"Prix au kilo : 8€/kgDécouvrez ce plat traditionnel et original avec le Couscous Marocain 300g ! A consommer de préférence chaud, seul ou en accompagnement. Sachet de 300g. Parfumé en épices et aromates, ce couscous apporte toutes les saveurs et les couleurs de l’orient dans votre assiette. Composé de semoule de blé com"
"2,69","1,95",Macédoine - 345g,epicerie-salee,par ProSain,"Prix au kilo : 5,65€/kgMacédoine de légumes issus de l'agriculture biologique. Recette sans sel ajouté. Contenance : 345g.Ingrédients : Eau, carottes (24% des légumes), navets (20% des légumes), petits pois (20% des légumes), haricots verts (20% des légumes), flageolets réhydratés (14% des légumes).Valeurs nutritionnel"
"5,99","4,75",Ravioli au bœuf - 670g,epicerie-salee,par Danival,"Prix au kilo : 7,09€/kg Un ravioli avec seulement des bonnes choses, c'est possible avec Danival. Sans colorant, sans conservateur et de la viande française. Un classique, mais plus exigeant, qui ravira toute votre famille bio !Ingrédients : eau, tomates* (concentré de tomates* et pulpe*), ravioli Pur Boeuf* 17% (Pâte*"
"6,99","5,32",Ghee traditionnel indien - 145g,epicerie-salee,par Beendhi,"Prix au kilo : 36,72€/kgSelon l’Ayurveda, le ghee est l’une des matières grasses les plus bénéfiques pour la santé. Découvrez ce ghee, fabriqué en France, à partir d’un beurre bio signé Pascal Beillevaire, et clarifié selon une méthode ancestrale indienne. Le ghee ne brûle pas à la cuisson.Ingrédients : 100% beurre cla"
"5,00","3,70",Noix De Muscade Moulue - 35g,epicerie-salee,par Cook,"Prix au kilo : 105,71€/kgLa petite touche à ajouter pour asaisonner vos plats en sauce. Sauce béchamel, farces, gratins, purée de légumes mais aussi certains desserts car la noix de mucade se marie aussi bien au salé qu'au sucréIngrédients : Noix de muscade bio.Valeurs nutritionelles ajoutées très bientôt"
"4,49","3,36",Chili Con Seitan - 525g,epicerie-salee,par Danival,"Prix au kilo : 6,4€/kgChili Con Seitan BIO : Inspiré par la cuisine TEX-MEX, Danival a concocté une déclinaison végétarienne du chili con carne où la viande de boeuf est remplacée par du seitan. Le seitan, aussi appelé « viande de blé », constitue une source de protéines végétales. 525gIngrédients : Eau, Haricots rouge"
"5,49","3,91",Seitan (protéine de blé) - 250g,epicerie-salee,par Lima,"Prix au kilo : 15,64€/kgSeitan (protéine de blé) LIMA 100 % bio. Spécialité à consommer en remplacement d'une viande. Bocal 250 g.Ingrédients : Eau, Gluten , Farine de froment T65 , Shoyu (Soja , Froment ,Eau, A.oryzae), Oignon , Poivre noir , Ail , GingembreValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 633/1"
"3,89","2,82",Minestrone toscana - 500g,epicerie-salee,par Autour Du Riz,"Prix au kilo : 5,64€/kgSoupe régionale italienne, la minestrone alla toscana est un classique qui contient un mélange de riz et légumineuses tous issus de l'agriculture biologique. Le riz complet italien est l'ingrédient phare de cette recette de minestroni purement italienne. 1 sachet pour 8 portions. Recette 100% ita"
"3,30","2,53",Graines Express 2 Céréales Et 2 Légumineuses - 250g,epicerie-salee,par Danival,"Prix au kilo : 10,16€/kgDanival vous propose cette nouvelle recette de 2 céréales et 2 légumineuses BIO : Association céréales/légumineuses: un trésor nutritionnel pour la santé! Texture tantôt fondante, tantôt croquante! 250grIngrédients : Quinoa Bio Equitable (33,5%) - Bolivie, Lentilles (22,5%) - France, Epeautre (2"
"4,19","3,09",Flageolets préparés 100% France - 425g,epicerie-salee,par ProSain,"Prix au kilo : 7,27€/kgFlageolets finement cuisinés aux aromates et issus de l'agriculture biologique. Contenance : 660g.Ingrédients : Flageolets* réhydratés, eau, sel de mer, oignon*, échalote*, ail*. *Ingrédients issus de l’agriculture biologique.Valeurs nutritionnelles (pour 100g) : Valeur énergétique : 319kj soit 7"
"5,30","3,70",Sauce Soja - Tamari Strong - 25cl,epicerie-salee,par Lima,"Prix au litre : 14,84€/LLe Shoyu (soja et froment) et Tamari Classic (pur soja) de Lima sont confectionnés par la famille Sato, une ancienne famille japonaise qui se transmet les connaissances et les recettes traditionnelles depuis huit générations. Le Shoyu et le Tamari sont des rehausseurs de goût. Versions saines et"
"2,79","2,07",Ail en Poudre - 45g,epicerie-salee,par Cook,"Prix au kilo : 46€/kgGoût vif et pénétrant, odeur caractéristique. Champignons, marinades, salades, pâtes, sauces etc.Ingrédients : Ail issu de l'Agriculture Biologique.Valeurs nutritionelles ajoutées très bientôt"
"4,00","3,05",Cannelle En Poudre - 80g,epicerie-salee,par Cook,"Prix au kilo : 38,13€/kg Idéal pour les crèmes, compotes, pâtisseries, tartes, vin chaud.Ingrédients : Cannelle bio.Valeurs nutritionelles ajoutées très bientôt"
"11,99","10,40",Huile D'Olive Vierge Extra Douce - 1L,epicerie-salee,par Emile Noel,"Prix au litre : 10,41€/L100% d'huile d'olive douce vierge extra biologique extraite à froid. Origine Tunisie.Composition : 100% d'huile d'olive vierge extra biologique extraite à froidValeurs nutritionelles ajoutées très bientôt"
"5,19","4,07",Pâté De Campagne Aux Noisettes - 190g,epicerie-salee,par Bioporc,"Prix au kilo : 21,42€/kgDepuis sa création en 1991, au cœur du Bocage Vendéen, Bioporc fabrique et commercialise de la charcuterie biologique en respectant le savoir faire charcutier de nos anciens. avec un objectif de commerce solidaire permettant à l’ensemble des intervenants de la filière de vivre et de se développe"
"2,75","2,27",Sauce tomate aux cèpes Demeter - 300g,epicerie-salee,par Le Delizie di Mamma Puggia,"Prix au kilo : 7,57€/kgDes cèpes cueillis de saison ainsi que de belles tomates du Sud de l'Italie pour donner à vos pâtes et riz un goût inimitableIngrédients : Tomates*, cèpes*, huile extra vierge d'olive*, carottes*, céleri*, oignons*, persil*, basilic*, selValeurs nutritionnelles (pour 100g) : Valeur énergétique : "
"4,31","3,25",Haricots coco 100% France à la tomate et aux petits légumes - 690g,epicerie-salee,par ProSain,"Prix au kilo : 4,71€/kgHaricots coco cuisinés à la tomate et aux petits légumes. ingrédients issus de l'agriculture biologique. Contenance : 660g.Ingrédients : Haricots coco* réhydratés 31.5%, purée de tomates* 25,3%,, eau, légumes* 18,5% (oignons*, carottes* 8%), huile d'olive* vierge extra extraite à froid, sel de me"
"3,29","2,45",Cracker Cumin - 100g,epicerie-salee,par Pural,"Prix au kilo : 24,6€/kgCracker au cumin, bio, Pural. 100 g.Ingrédients :Fécule de pomme de terre , farine de riz , flocons de pomme de terre , huile de colza , sel de mer, sucre roux complet , émulsifiant : lécithine de soja, cumin 0,3% Valeurs nutritionelles ajoutées très bientôt"
"3,62","2,53",Aubergines grillées - 280g,epicerie-salee,par LaSelva,"Prix au kilo : 9,02€/kgQui veut de belles aubergines grillées bio pour son aperitivo ? Nous on ne s'en lasse pas !Ingrédients : Aubergines* 60%, huile de tournesol* 25%, huile d'olive extra verge* 8%, vinaigre de vin*, persil*, sel marinValeurs nutritionnelles (pour 100g) : Valeur énergétique : 464 kJ soit 111 kcal, Pr"
"3,29","2,56",Rillettes de thon albacore pêché à la ligne - 120g,epicerie-salee,par Le phare d'Eckmuhl,"Prix au kilo : 21,33€/kg Rillettes de thon : cuisinées avec le thon albacore Phare d'Eckmühl, une recette sobre et gouteuse pour un apéritif à l'improviste réussi! 120grIngrédients : Thon albacore 64 %, eau, huile de tournesol*, vin blanc*, protéines de lait*, sel de mer, oignon*, laurier*, ail*, épaississant : gomme d"
"4,50","3,62",Cumin Moulu - 80g,epicerie-salee,par Cook,"Prix au kilo : 45,25€/kg Pour agrémenter toutes les cuisines du monde. Cuisine indienne et curry, cuisine d'Afrique du Nord sur les couscous et merguez, chili con carne, pâtés végétaux, légumes.Ingrédients : Graines de cumin issues de l'agriculture biologique.Valeurs nutritionelles ajoutées très bientôt"
"1,50","1,03",Tomates Séchées - Turquie - 70g,epicerie-salee,par Les Accents du Soleil,"Prix au kilo : 14,71€/kgTomates séchées Turquie. Ingrédients issus de l'agriculture biologique. Contenance : Sachet de 70g. Ingrédients : TomatesValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 1080/258 ; Matières grasses : 3g dont acides gras saturés : 0,3g ; Glucides : 55,8g dont Sucres : 37,6g ; Protéines : 1"
"2,65","1,84",Abricots secs bruns de Malatya - 250g,epicerie-salee,par Les Accents du Soleil,"Prix au kilo : 7,01€/kg Abricots bruns séchés certifiés Bio. À consommer nature ou à mélanger dans vos recettes. Origine: Turquie. Sachet refermable de 250.Ingrédients : 100% abricots de Turquie.Valeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 787/188 ; Matières grasses : 0,7g dont acides gras saturés : 0,02g ; "
"2,49","1,81",Mélange Pour Pain D'Épices - 32g,epicerie-salee,par Cook,"Prix au kilo : 56,88€/kgMélange pain d'épices bio Cook 32 g, certifié ecocert. Pour réaliser de délicieux biscuits et gâteaux de noël...Composition :Cannelle, anis vert, badiane, cardamome, girofle, gingembre Valeurs nutritionelles ajoutées très bientôt"
"18,99","14,89",Purée D'Amande Complète - 700g,epicerie-salee,par Jean Hervé,"Prix au kilo : 21,27€/kg Pourquoi on aime Jean Hervé ? Pionnier de la bio depuis 1976, Jean Hervé a 2 forces : une sélection rigoureuse des fruits secs via une vraie logique de filières ainsi qu'un processus de fabrication traditionnel pour conserver le goût ainsi que l'équilibre entre le respect des qualités nutrition"
"10,29","7,63",Cassoulet supérieur au Porc - 670g,epicerie-salee,par Danival,"Prix au kilo : 11,39€/kgLes amateurs de plats du terroir vont être conquis par ce délicieux cassoulet supérieur au porc d'origine française 680 g DANIVAL. Cette recette bio gourmande élaborée avec des haricots cultivés dans le sud-ouest fait preuve d’authenticité pour un goût unique.Ingrédients : Haricots blancs*, eau,"
"2,99","2,30",Filets de maquereaux pêche durable à la sauce moutarde Bio - 113g,epicerie-salee,par Le phare d'Eckmuhl,"Prix au kilo : 20,35€/kgUne belle moutarde bio douce et acidulée, d’une couleur bien spécifique, elle accompagne merveilleusement les filets de maquereaux. 113grIngrédients : Filets de maquereaux 56 %, eau, moutarde* de Dijon 12 % (vinaigre d’alcool*, graines de moutarde*, eau, sel marin), huile de tournesol* désodoris"
"6,99","4,66",Pruneaux D'Agen - 500g,epicerie-salee,par Les Accents du Soleil,"Prix au kilo : 9,34€/kgPruneaux séchés du Lot et Garonne certifiés bio. À consommer nature ou à mélanger dans vos recettes. Origine: France. Sachet de 500g.Ingrédients : Pruneaux du Lot-et-GaronneValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 1418/339 ; Matières grasses : 7,3g dont acides gras saturés : 0,06g "
"7,99","5,86",Lentillons aux mini saucisses 100% France - 680g,epicerie-salee,par ProSain,"Prix au kilo : 8,62€/kgDécouvrez la recette du « Lentilles Saucisses » revisitée par Prosain, avec des mini-saucisses de porc fumées au bois de hêtre et des lentillons cuisinés aux petits légumes.Ingrédients : Eau, lentillons* 17%, saucisses* fumées au bois de hêtre 18%, poivrons* rouges 11%, carottes* 8%,oignons* 5%, "
"5,50","4,39",Thon Albacore à l'huile d'olive bio - 160g,epicerie-salee,par Le phare d'Eckmuhl,"Prix au kilo : 27,4€/kg Le thon albacore Phare d'Eckmühl encore plus moelleux, plus fondant grâce à son bain d' huile d'olive vierge extra bio. Ingrédients : Thon albacore, huile d’olive vierge extra (34 %) issue de l’agriculture biologique, sel de mer."
"5,69","4,52",Tajine aux pruneaux et aux amandes - 670g,epicerie-salee,par ProSain,"Prix au kilo : 6,75€/kgDélicieuse tajine à l'orientale aux pruneaux et aux amandes. Peut être consommé tel quel ou accompagner une semoule ou une viande. Cette tajine associe le fondant des pruneaux et au craquant des amandes à la saveur de légumes délicatement épicés. Contenance : 670gIngrédients : Légumes* 52,9% (cou"
"1,79","1,41",Sauce tomate Passata au basilic - 680g,epicerie-salee,par La Bio Idea,"Prix au kilo : 2,07€/kgCette passata au basilic est un indispensable dans votre cuisine si vous voulez réaliser les meilleures sauces tomates du monde ! Fabriquée dans la plus pure tradition sicilienne à partir de tomates rondes et d’une touche de basilic. Elle sera idéale pour élaborer des recettes originales de sauce"
"3,39","2,44",Fécule De Maïs - 500g,epicerie-salee,par Ma Vie Sans Gluten,"Prix au kilo : 4,88€/kgFécule de maïs 500gr: Permet de remplacer la farine de blé et contribue à la légèreté des textures de gâteaux. C’est aussi un excellent liant à chaud en veillant à délayer la fécule dans un liquide froid avant cuisson! Garantie sans Gluten. 500gIngrédients : Fécule de maïs issue de l’agriculture "
"2,09","1,50",Sauce tomates aux légumes frais - 340g,epicerie-salee,par LaSelva,"Prix au kilo : 4,43€/kgUne sauce tomate qui dépote ! Avec plus de 20% de légumes dedans. Aubergines, oignons, carottes, courgettes et poivrons. Le tout, sans huile ajoutée !Ingrédients : Tomates* 76%, Légumes (proportions variables d'aubergines*, d'oignons*, de carrotes*, de courgettes*, et de poivrons*) 23%, se marinV"
"10,49","8,26",Purée De Noisette - 350g,epicerie-salee,par Jean Hervé,"Prix au kilo : 23,6€/kgPurée de noisettes, bio, Jean Hervé. Pot de 350 g.Ingrédients: Noisettes de Sicile issues de l'agriculture biologiqueValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 2767/662 ; Matières grasses : 64,7g dont acides gras saturés : 5,8g ; Glucides : 13,5g ; Protéines : 12,5g ; Fibres : 42g; S"
"3,49","2,48",Gazpacho - 50cl,epicerie-salee,par Danival,"Prix au litre : 4,96€/L Soupe froide Gaspacho Bio. Source de fibres. A consommer en apéritif, dans des verrines ou en plat. Fabriqué en France. Poids net : 500g.Ingrédients : Tomates cubetées , eau, poivrons rouges , concombre , oignons , huike d'olive extra vierge extraite à froid , vinaigre de vin issu de raisins bio"
"4,00","3,08",Poudre de Curcuma - 80g,epicerie-salee,par Cook,"Prix au kilo : 38,5€/kgLe curcuma dégage un arôme poivré et frais, avec un léger parfum d'orange et de gingembre. Son goût est trés légèrement piquant, amer et astringent. Ce membre de la famille du gingembre est apprécié en Asie méridionale pour son parfum musqué et sa couleur dorée. Dans les îles du Pacifique, on att"
"2,19","1,72",Tomates pelées - 800g,epicerie-salee,par La Bio Idea,"Prix au kilo : 2,15€/kgTomates pelées issues de l'agriculture biologique. Idéales pour la réalisation de délicieuses sauces tomates. Contenance : Boîte de 800g. Ingrédients : Tomates , jus de tomatesValeurs nutritionnelles (pour 100g) : Valeur énergétique : 110kJ soit 26kcal ; Matières grasses : 0,2g dont acides gras s"
"4,49","3,22",Pistaches Nature d'Espagne - 125g,epicerie-salee,par Les Accents du Soleil,"Prix au kilo : 25,76€/kgPistaches coques nature certifiées bio. À consommer nature ou à mélanger dans vos recettes. Origine: Espagne. Sachet de 125g.Ingrédients : PistachesValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 2332/557 ; Matières grasses : 44,4g dont acides gras saturés : 5,44g ; Glucides : 19,16g don"
"2,99","2,16",Haricots Rouges - 345g,epicerie-salee,par ProSain,"Prix au kilo : 6,29€/kgHaricots rouges issus de l'agriculture biologique. A déguster tels quels ou en accompagnement de vos plats favoris. Contenance : 345gIngrédients : Haricots rouges réhydratés, eau, sel de merValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 396/93 ; Matières grasses : &lt;0.5g dont acides gr"
"6,69","4,67",Huile de coco désodorisée bio - 400ml,epicerie-salee,par Bio Planete,"Comme sa cousine (l'huile de coco vierge), l'huile de coco bio désodorisée est facile à utiliser en cuisine. Elle est l'ingrédient parfait pour cuire au four, sauter au wok ou cuire à feu vif vos aliments bio."
"10,00","6,12",Pignons De Pin de la Taïga - 100g,epicerie-salee,par Les Accents du Soleil,"Prix au kilo : 61,3€/kgPignons de pin des pinèdes de Catalogne Bio : Ils sont issus de la variété Pinus Pinea, qui constitue la variété « noble » et traditionnelle dans le bassin méditerranéen. 125 gComposition: Pignons de pin biologiquesValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 2970/721 ; Matières grasse"
"4,29","3,07",Galettes Quinoa Haricot Rouge - 2x100g,epicerie-salee,par Ma Vie Sans Gluten,"Prix au kilo : 15,4€/kgGalettes Bio Quinoa &amp; Haricots rouges sans gluten. Prête en 3 minutes seulement ! Fabrication française. Barquettes de 100g x 2.Ingrédients : légumes cuisinés (tomates , oignons , huile de tournesol ), eau, haricots rouges (22%), quinoa (14%) (grain et farine précuite ) , oeufs frais , épaiss"
"4,09","2,94",Baies De Goji du Tibet - 125g,epicerie-salee,par Les Accents du Soleil,"Prix au kilo : 23,52€/kgBaies de Goji des hauts plateaux du Qinghai Bio au milieu des Hauts plateaux tibétains. Des baies charnues, sucrées et moelleuses du fait de leur origine géographique. Source de vitamine, bêta-carotène et oligo-éléments.Ingrédients : Baies de Goji issues de l'agriculture biologiqueValeurs nutrit"
"3,19","2,15","olives noires entières ""Peranzana"" en saumure - 280g",epicerie-salee,par Biorganica Nuova,"Prix au kilo : 7,68€/kgDecouvrez les olives vertes de Biorganica Nuova cultivées par la famille Gaudiano. Idéales pour l'apéritif ou pour agrémenter vos préparations culinaires, elles ont un goût délicat. Bocal en verre de 280g. Ingrédients : Olives noires*, eau, sel, régulateur d'acidité: acide cirique. Valeurs nutrit"
"6,69","5,01",Chili con carne au bœuf et haricots rouges 100% France - 680g,epicerie-salee,par ProSain,"Prix au kilo : 7,37€/kgDécouvrez le chili con carne Prosain, la recette mexicaine cuisinée à la viande de bœuf, aux légumes et aux épices tex-mexIngrédients : Tomate* 22% (pulpe*, concentré*), haricots rouges réhydratés* 18%, eau, viande de bœuf* 15%, maïs* 7%, poivrons*, oignons* 7%, huile d’olive* vierge extra extrai"
"2,99","2,18",Écorce de Citron En Poudre - 32g,epicerie-salee,par Cook,"Prix au kilo : 68,44€/kg Parfait pour vos pâtisseries, confiseries, crêpes, punch, sangria.Ingrédients : Ecorce de citron bio.Valeurs nutritionelles ajoutées très bientôt"
"2,69","1,93",Sauce tomate basilic Demeter - 300g,epicerie-salee,par Le Delizie di Mamma Puggia,"Prix au kilo : 6,42€/kgSavoureuse et gorgée de soleil, cette sauce Tomate Basilic a tout d'une sauce maison. Et c'est normal, elle vient de petits producteurs des Pouilles italiennes ! Elle deviendra rapidement la meilleure amie de vos pâtes, légumes et pâtes farcis ou rizIngrédients : tomates* 86,2 %, huile d'olive vi"
"5,49","4,24",Couscous aux 7 légumes - 680g,epicerie-salee,par ProSain,"Prix au kilo : 6,24€/kgCouscous aux 7 légumes (préparation sans semoule). Peut être consommé seul ou accompagné de semoule et/ou de viande. Ingrédients issus de l'agriculture biologique. Contenance : 680gIngrédients : Légumes 54% (carottes* 13%, pois chiches* réhydratés, navet*, courgettes* 9%, oignons*, petits pois*, "
"3,99","2,73",Cèpes Séchés en Sachet - 20g,epicerie-salee,par Pural,Prix au kilo : 137€/kgCèpes Bio : Tranches séchées de qualité exquise! sachet de 20 grammes.Composition : cèpes issus de la végétation sauvage controléeValeurs nutritionelles ajoutées très bientôt
"7,99","6,12",Huile Vierge De Tournesol - 1L,epicerie-salee,par Emile Noel,"Prix au litre : 6,12€/L 100% d'huile vierge de tournesol biologique de première pression à froid.Composition : 100% d'huile vierge de tournesol biologique de première pression à froidValeurs nutritionelles ajoutées très bientôt"
"8,99","7,10",Marrons Entiers D'Ardèche Au Naturel - 420g,epicerie-salee,par Priméal,"Prix au kilo : 16,9€/kgMarrons Entiers au Naturel prêts à l’emploi pour un repas totalement équilibré! 420gComposition : Marrons*Valeurs nutritionelles ajoutées très bientôt"
"2,59","1,78",Protéines De Soja Texturées- 200g,epicerie-salee,par Priméal,"Prix au kilo : 8,95€/kg Protéines de Soja Fines - Origine UE - Sachet de 200 g.Ingrédients : Farine de soja déshuiléeValeurs nutritionelles ajoutées très bientôt"
"3,09","2,35",Filets de maquereaux pêche durable à l'huile d'olive Bio - 118g,epicerie-salee,par Le phare d'Eckmuhl,"Prix au kilo : 19,92€/kgCette spécialité se prête à toutes les recettes : une cuillère de fromage blanc et voici de sublimes rillettes, mélangée à une quiche voilà une délicieuse tarte de la mer. Poids égoutté: 74gIngrédients : Filets de maquereaux, huile d’olive vierge extra*, sel. *issu de l’agriculture biologique ce"
"2,59","1,91",Céréales cuisinées quinoa-millet haricots rouges légumes - 220g,epicerie-salee,par Ma Vie Sans Gluten,"Prix au kilo : 8,68€/kgCéréales cuisinées quinoa-millet, haricots rouges légumes : Une association savoureuse, de deux céréales et d'une légumineuse, pour profiter de la complémentarité de leurs bienfaits! 220grINGREDIENTS :Légumes* (34%) (carottes*, courgettes*, poivrons rouges*, tomates*), eau, quinoa* (16%), millet*"
"3,19","2,39",Chips Pétales de Betterave - 70g,epicerie-salee,par Croustisud,"Prix au kilo : 34,29€/kgChips Pétales de Betterave : laissez vous surprendre par leurs couleurs, leurs goût et la subtilité de leurs arôme! 70gComposition : Betterave, huile de tournesolValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 2166/520 ; Matières grasses : 27,3g ; Glucides : 62g ; Protéines : 5,7g ;"
"2,49","1,58",Crusty Snacks Epeautre - 110g,epicerie-salee,par Pural,"Prix au kilo : 14,45€/kgCrusty épeautre bio PURAL. A déguster au moment de l'apéritif. Léger et bon, même nature. Sachet de 200gIngrédients : farine d'épeautre complète (55%), graines de tournesol (17%), sésame (8%), farine d'épeautre (5%), flocons d'avoine , graines de lin (3%), sel marin, levure, extrait de malt d'or"
"3,19","2,19",Shiitakes Séchés en Sachet - 20g,epicerie-salee,par Pural,"Prix au kilo : 109,5€/kgShiitakes : têtes séchées de qualité exquise! Sachet de 20 grammes.Composition : shiitakes issus de la végétation sauvage controlée OKO DE-24 Valeurs nutritionelles ajoutées très bientôt"
"3,39","2,32",Couscous multicéréales - 300g,epicerie-salee,par Priméal,"Prix au kilo : 7,72€/kgLes grains de blé, blé khorasan KAMUT, épeautre et maïs, longs à cuire, se retrouvent dans ce Couscous Multi-Céréales Priméal sous forme de graines de couscous précuites et faciles à préparer. Rondes, fines et parfumées avec des épices, des plantes aromatiques et quelques légumes, les graines réh"
"3,29","2,36",Soupe Potimarron & Courge Butternut récoltés en France - 50cl,epicerie-salee,par Danival,"Prix au kilo : 4,82€/kg Cette soupe colorée et onctueuse élaborée à partir de courges récoltées dans le Sud-Ouest de la France vous fera passer l'automne avec gourmandise. Ingrédients : Eau, potimarrons* (12%), courge Butternut* (12%), lentilles*, oignons*, huile de tournesol*, sel marin non raffiné de l'Atlantique, ai"
"6,90","4,43",Amandes Entières - 250g,epicerie-salee,par Pural,"Prix au kilo : 17,72€/kgAmandes avec peau, bio, Pural. 250 g.Ingrédients: amandes avec peauValeurs nutritionelles ajoutées très bientôt"
"4,59","2,92",Noisettes de Turquie - 250g,epicerie-salee,par Les Accents du Soleil,"Prix au kilo : 11,68€/kgNoisettes, bio, Pural. 250gIngrédients : noisettesValeurs nutritionelles ajoutées très bientôt"
"2,99","2,36",Soupe aux 5 légumes verts récoltés en France - 50cl,epicerie-salee,par Danival,"Prix au kilo : 4,72€/kgUn mouliné de 7 légumes verts savoureux et onctueux qui vous donnera la pêche. Petits pois, épinards, haricots verts, poireaux et brocoli rissolés avec des petits oignons et mijotés dans un bouillon de persil et une pointe de muscade pour relever tout celaIngrédients : Eau, petits pois*(18%), épi"
"9,30","7,78",Huile de Pépin de Courge - 25cl,epicerie-salee,par Emile Noel,"Prix au kilo : 31,11€/kgL’huile vierge de pépins de Courge est caractérisée par sa richesse en oméga-6 (51,3%), plus les phytostérols qui sont des substances actives du métabolisme des lipides.Ingrédients : Huile de pépins de courgeValeurs nutritionnelles (pour 100g) : Valeur énergétique : 3699kj/884kcal, Matières gras"
"2,79","2,08",Poudre De Caroube - 330g,epicerie-salee,par Jean Hervé,"Prix au kilo : 6,3€/kgPoudre de caroube, issue de l'agriculture biologique. A utiliser dans les pâtisseries, idéal pour les personnes allergiques au gluten. Pot de 160gIngrédients : Poudre de caroube de SicileValeurs nutritionelles ajoutées très bientôt"
